id,name,orcid,works_count,cited_by_count,h_index,i10_index,2yr_mean_citedness,institution,country,top_concepts,works_api_url
https://openalex.org/GS_Dora_E_Angelaki,Dora E Angelaki,,0,22333,0,0,0.0,Professor,,computational neuroscience multisensory vision spatial navigation,
https://openalex.org/GS_Jean_Daunizeau,Jean Daunizeau,,0,22281,0,0,0.0,INSERM / Paris Brain Institute,,Computational neuroscience,
https://openalex.org/A5039497694,Claudia Clopath,https://orcid.org/0000-0003-4507-8648,263,22139,43,100,7.589473684210526,Bioengineering,GB,"Embodied cognition, Embodied cognition, Embodied cognition, Recall",https://api.openalex.org/works?filter=author.id:A5039497694
https://openalex.org/A5011316863,Daniel Yamins,https://orcid.org/0000-0001-6155-4523,165,22058,36,73,4.457142857142857,Associate Professor,US,"Embodied cognition, Embodied cognition, Embodied cognition, Finance",https://api.openalex.org/works?filter=author.id:A5011316863
https://openalex.org/GS_Thomas_Serre,Thomas Serre,,0,21999,0,0,0.0,Professor,,computational neuroscience computer vision deep learning,
https://openalex.org/GS_Dipanjan_Roy,Dipanjan Roy,,0,21845,0,0,0.0,IIT Jodhpur,,Cognitive Neuroscience Computational Neuroscience Machine learning,
https://openalex.org/GS_Neil_Rabinowitz,Neil Rabinowitz,,0,21543,0,0,0.0,DeepMind,,deep learning computational neuroscience,
https://openalex.org/GS_Ferdinando_Mussa-Ivaldi,Ferdinando Mussa-Ivaldi,,0,21464,0,0,0.0,Professor,,Systems Neuroscience Motor Learning Robotics Computational Neuroscience,
https://openalex.org/GS_Evelina_Fedorenko,Evelina Fedorenko,,0,21339,0,0,0.0,MIT,,Cognitive Neuroscience Computational Neuroscience Neurolinguistics,
https://openalex.org/GS_Zachary_F_Mainen,Zachary F Mainen,,0,21260,0,0,0.0,Champalimaud Neuroscience Programme,,Neuroscience Systems neuroscience Computational Neuroscience,
https://openalex.org/GS_Adam_Santoro,Adam Santoro,,0,21056,0,0,0.0,Google DeepMind,,Computational Neuroscience Machine Learning Memory Consolidation,
https://openalex.org/GS_Claus_C._Hilgetag,Claus C. Hilgetag,,0,20971,0,0,0.0,Professor,,Neuroinformatics Computational Neuroscience,
https://openalex.org/GS_Peter_Jung,Peter Jung,,0,20510,0,0,0.0,Professor of Physics,,Biophysics Computational Neuroscience Computational Cell Biology,
https://openalex.org/GS_Misha_Tsodyks,Misha Tsodyks,,0,20330,0,0,0.0,Weizmann Institute,,Computational neuroscience nonlinear dynamics statistical physics,
https://openalex.org/GS_Hamid_Reza_Marateb,Hamid Reza Marateb,,0,20274,0,0,0.0,University of Isfahan,,Medical Data Mining Digital Health Computational Neuroscience,
https://openalex.org/GS_Tamar_Flash,Tamar Flash,,0,19961,0,0,0.0,Weizmann Institute,,Neuroscience motor control robotics computational neuroscience,
https://openalex.org/GS_James_M_Bower,James M Bower,,0,19809,0,0,0.0,Affiliate Professor,,computational neuroscience neurophysiology science education,
https://openalex.org/GS_Wilson_S_Geisler,Wilson S Geisler,,0,19781,0,0,0.0,Professor,,vision science visual neuroscience computational neuroscience,
https://openalex.org/A5091022473,P. A. Robinson,https://orcid.org/0000-0002-5050-9804,597,19362,66,334,23.875,The University of Sydney,AU,"Spatial frequency, Glymphatic system, Interdependent networks, Saddle-node bifurcation, Saddle-node bifurcation",https://api.openalex.org/works?filter=author.id:A5091022473
https://openalex.org/A5033785127,Robert C. Wilson,https://orcid.org/0000-0002-2963-2971,486,17748,65,175,7.769230769230769,Royal Brompton Hospital,GB,"Philosophy, Humanities, History, Cilium",https://api.openalex.org/works?filter=author.id:A5033785127
https://openalex.org/A5056551357,Surya Ganguli,https://orcid.org/0000-0002-9264-7551,261,17325,61,142,17.5,Stanford University,US,"Embodied cognition, Embodied cognition, Recall, Recall",https://api.openalex.org/works?filter=author.id:A5056551357
https://openalex.org/A5032945266,Birte U. Forstmann,https://orcid.org/0000-0002-1005-1675,297,15185,62,134,1.915254237288136,University of Amsterdam,NL,"Embodied cognition, Germination, Bridge (graph theory), Finance",https://api.openalex.org/works?filter=author.id:A5032945266
https://openalex.org/A5082429924,Richard Miles,https://orcid.org/0000-0001-7303-0233,128,15098,62,95,15.0,Collège de France,FR,"Voltage clamp, Voltage clamp, Voltage clamp, Voltage clamp, GABAB receptor",https://api.openalex.org/works?filter=author.id:A5082429924
https://openalex.org/A5035043576,Fred Rieke,https://orcid.org/0000-0002-1052-2609,308,15055,61,119,2.3015873015873014,University of Washington,US,"Operating system, Algorithm, Visual system, Physics",https://api.openalex.org/works?filter=author.id:A5035043576
https://openalex.org/A5025338734,Peter E. Latham,https://orcid.org/0000-0001-8713-9328,174,14300,45,76,5.242424242424242,University College London,GB,"Bridge (graph theory), Poisson distribution, Poisson distribution, Finance, Finance",https://api.openalex.org/works?filter=author.id:A5025338734
https://openalex.org/A5112273404,James C. Houk,,152,13932,59,105,0.0,,,"H-reflex, Recall, Recall, Recall, Recall",https://api.openalex.org/works?filter=author.id:A5112273404
https://openalex.org/A5027748067,Michael L. Hines,https://orcid.org/0000-0003-1830-7433,165,13718,43,80,0.0,,,"Computational neuroscience, Artificial intelligence, Programming language, Pure mathematics, Neuroinformatics",https://api.openalex.org/works?filter=author.id:A5027748067
https://openalex.org/A5049757389,Ádám Kepecs,https://orcid.org/0000-0003-0049-8120,118,12550,46,59,3.0,Washington University in St. Louis,US,"Recall, Optical switch, Finance, Finance",https://api.openalex.org/works?filter=author.id:A5049757389
https://openalex.org/A5082132955,Kenneth D. Miller,https://orcid.org/0000-0002-1433-0647,133,12315,45,69,3.941176470588236,Center for Theoretical Physics,PL,"Poisson distribution, Spatial frequency, Spatial frequency, Spatial frequency",https://api.openalex.org/works?filter=author.id:A5082132955
https://openalex.org/A5049095056,Rafał Bogacz,https://orcid.org/0000-0002-8994-1661,230,12053,48,105,6.761904761904762,MRC Brain Network Dynamics Unit,GB,"Recall, Recall, Recall, Recall",https://api.openalex.org/works?filter=author.id:A5049095056
https://openalex.org/A5043055788,M. I. Rabinovich,https://orcid.org/0000-0003-4499-5348,378,11742,56,157,1.5,"University of California, San Diego",US,"Wind tunnel, Collective behavior, Embodied cognition, Recall",https://api.openalex.org/works?filter=author.id:A5043055788
https://openalex.org/A5082015840,Hae‐Jeong Park,https://orcid.org/0000-0002-4633-0756,277,11610,52,142,0.8,Yonsei University,KR,"Modular design, Modular design, Random access, Emotional conflict",https://api.openalex.org/works?filter=author.id:A5082015840
https://openalex.org/A5075074221,Maximilian Riesenhuber,https://orcid.org/0000-0002-5744-0408,108,11343,31,51,1.8888888888888888,Center for Neuro-Oncology,US,"Selective auditory attention, Germination, Finance, Similarity (geometry)",https://api.openalex.org/works?filter=author.id:A5075074221
https://openalex.org/A5069346030,Quentin J. M. Huys,https://orcid.org/0000-0002-8999-574X,287,11169,50,110,2.505747126436781,University College London,GB,"Data mining, Psychology, Library science, Information retrieval",https://api.openalex.org/works?filter=author.id:A5069346030
https://openalex.org/A5053764911,Patricia Smith Churchland,,203,10718,45,72,0.7142857142857143,"University of California, San Diego",US,"Psychology, Neuroscience, Cognition, Illusion, Cognitive science",https://api.openalex.org/works?filter=author.id:A5053764911
https://openalex.org/A5034466442,David C. Knill,,133,9977,43,66,0.0,University of Rochester,US,"Spatial frequency, Bayesian statistics, Finance, Finance, Finance",https://api.openalex.org/works?filter=author.id:A5034466442
https://openalex.org/A5079504672,Werner M. Kistler,,40,9344,19,24,0.0,European Patent Organisation,DE,"Collective behavior, Finance, Hodgkin–Huxley model, Hodgkin–Huxley model, Gene",https://api.openalex.org/works?filter=author.id:A5079504672
https://openalex.org/A5109006538,Allen I. Selverston,,153,9169,51,106,0.0,"University of California, San Diego",US,"Hemolymph, Hemolymph, Commissure, Hodgkin–Huxley model",https://api.openalex.org/works?filter=author.id:A5109006538
https://openalex.org/A5066126918,Anne‐Lise Giraud,https://orcid.org/0000-0002-1261-3555,137,8762,39,60,2.475,Inserm,FR,"Speech recognition, Computer science, Modular design, Functional integration",https://api.openalex.org/works?filter=author.id:A5066126918
https://openalex.org/A5088598187,Panayiota Poirazi,https://orcid.org/0000-0001-6152-595X,194,8414,38,76,6.075471698113208,FORTH Institute of Molecular Biology and Biotechnology,GR,"Welfare, Fermentation, Recall, Recall",https://api.openalex.org/works?filter=author.id:A5088598187
https://openalex.org/A5054280386,Nicholas T. Carnevale,,81,7938,29,36,1.0,,,"Voltage clamp, Voltage clamp, Voltage clamp, Voltage clamp, Counterintuitive",https://api.openalex.org/works?filter=author.id:A5054280386
https://openalex.org/A5076201697,Romain Brette,https://orcid.org/0000-0003-0110-1623,328,7415,37,74,2.6,Centre National de la Recherche Scientifique,FR,"Anatomy, Physics, Retinal waves, Bistratified cell, Neuroscience",https://api.openalex.org/works?filter=author.id:A5076201697
https://openalex.org/A5013028446,Greg Wayne,,60,7257,29,39,42.333333333333336,Google (United Kingdom),GB,"Embodied cognition, Embodied cognition, Embodied cognition, Recall, Autoencoder",https://api.openalex.org/works?filter=author.id:A5013028446
https://openalex.org/A5033106713,Walter Senn,https://orcid.org/0000-0003-3622-0497,251,7242,41,82,4.4,University of Bern,CH,"Recall, Recall, Finance, Finance",https://api.openalex.org/works?filter=author.id:A5033106713
https://openalex.org/A5001875800,Friedemann Zenke,https://orcid.org/0000-0003-1883-644X,89,7035,27,33,3.2222222222222223,Friedrich Miescher Institute,CH,"Finance, Finance, Signal processing, Gene",https://api.openalex.org/works?filter=author.id:A5001875800
